position	channelId	channelTitle	videoId	publishedAt	publishedAtSQL	videoTitle	videoDescription	videoCategoryId	videoCategoryLabel	duration	durationSec	dimension	definition	caption	thumbnail_maxres	licensedContent	viewCount	likeCount	dislikeCount	favoriteCount	commentCount
147	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	Tt3mgy2ECug	2019-05-17T12:04:48Z	2019-05-17 12:04:48	#11 Django tutorials | Static Files - 2	Python Tutorials for beginner : https://bit.ly/2qfhUCp Django Tutorials : https://www.youtube.com/watch?v=SIyxjRJ8VNY&list=PLsyeobzWxl7r2ukVgTqIQcl-1T0C2mzau Django is a high-level Python-based free and open-source web framework, which follows the model-view-template (MVT) architectural pattern. It is maintained by the Django Software Foundation (DSF). Django's primary goal is to ease the creation of complex, database-driven websites. Some well-known sites that use Django include the Public Broadcasting Service, Instagram, Mozilla, The Washington Times, Disqus, Bitbucket, and Nextdoor. Github :- https://github.com/navinreddy20/Python- Editing Machines & Monitors : https://amzn.to/2HA6ra8 https://amzn.to/2VMBBPw https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Check out our website: www.telusko.com courses.telusko.com Instagram : https://www.instagram.com/navinreddy20 Twitter : https://twitter.com/navinreddy20 Facebook: Telusko : https://www.facebook.com/teluskolearn... Navin Reddy : https://www.facebook.com/navintelusko Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Donation & Support: Indian Payment : https://www.instamojo.com/@NavinReddy/ PayPal Id : navinreddy20 Patreon : navinreddy20	28	Science & Technology	PT10M2S	602	2d	hd	false	https://i.ytimg.com/vi/Tt3mgy2ECug/maxresdefault.jpg	1	78317	1054	33	0	395
148	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	K8Uem148uOU	2019-05-16T13:10:21Z	2019-05-16 13:10:21	#10 Django tutorials | Static Files - 1	Python Tutorials for beginner : https://bit.ly/2qfhUCp Django Tutorials : https://www.youtube.com/watch?v=SIyxjRJ8VNY&list=PLsyeobzWxl7r2ukVgTqIQcl-1T0C2mzau Django is a high-level Python-based free and open-source web framework, which follows the model-view-template (MVT) architectural pattern. It is maintained by the Django Software Foundation (DSF). Django's primary goal is to ease the creation of complex, database-driven websites. Some well-known sites that use Django include the Public Broadcasting Service, Instagram, Mozilla, The Washington Times, Disqus, Bitbucket, and Nextdoor. Github :- https://github.com/navinreddy20/Python- Editing Machines & Monitors : https://amzn.to/2HA6ra8 https://amzn.to/2VMBBPw https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Check out our website: www.telusko.com courses.telusko.com Instagram : https://www.instagram.com/navinreddy20 Twitter : https://twitter.com/navinreddy20 Facebook: Telusko : https://www.facebook.com/teluskolearn... Navin Reddy : https://www.facebook.com/navintelusko Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Donation & Support: Indian Payment : https://www.instamojo.com/@NavinReddy/ PayPal Id : navinreddy20 Patreon : navinreddy20	28	Science & Technology	PT7M31S	451	2d	hd	false	https://i.ytimg.com/vi/K8Uem148uOU/maxresdefault.jpg	1	86212	890	56	0	62
149	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	I6rkwJed-HY	2019-05-16T07:38:58Z	2019-05-16 07:38:58	Kotlin Tutorial for Beginners | Full Course	1. Introduction – 04:13 2. Hello World Program – 08:31 3. How to create Android Project Using Kotlin – 18:38 4. Class & Object – 24:18 5. Var Val – 29:56 6. Kotlin & Java together – 32:51 7. Convert Java & Kotlin – 38:07 8. Decompile Bytecode – 40:06 9. Operators – 46:07 10. String Template – 50:41 11. If Else Expression – 54:11 12. String Comparison – 57:47 13. Null Handling – 01:02:11 14. When Expression – 01:07:04 15. Loop & Range – 01:14:34 16. List & Map – 01:27:20 17. Function Expression – 01:35:23 18. Function calling from Java – 01:44:34 19. Default and Named Parameters – 01:51:20 20. String to Integer – 02:03:21 21. Try Expression – 02:07:32 22. Extension Function – 02:12:17 23. Infix and Operator Overloading – 02:20:20 24. Recursion – 02:27:05 25. Recursion | Factorial – 02:34:46 26. Tail Recursion – 02:41:12 27. Constructor – 02:46:46 28. Secondary Constructor – 02:53:29 29. Inheritance – 02:58:46 30. Constructor in Inheritance – 03:09:35 31. Abstract class – 03:14:21 32. Interface – 03:20:17 33. Data Class – 03:29:32 34. Object Keyword – 03:40:09 35. Anonymous inner class – 03:46:54 36. Companion Object – 03:53:31 37. Companion Object | Factory Pattern – 03:59:08 38. Backtick As Escape Character – 04:03:18 39. User Input in Kotlin – 04:06:42 40. Array – 04:11:48 41. List – 04:21:53 42. List of Objects – 04:30:01 43. Higher Order Function – 04:35:15 44. Filter and Map – 04:49:06 Editing Machines & Monitors : https://amzn.to/2HA6ra8 https://amzn.to/2VMBBPw https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Check out our website: www.telusko.com courses.telusko.com Instagram : https://www.instagram.com/navinreddy20 Twitter : https://twitter.com/navinreddy20 Facebook: Telusko : https://www.facebook.com/teluskolearn... Navin Reddy : https://www.facebook.com/navintelusko Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Donation & Support: Indian Payment : https://www.instamojo.com/@NavinReddy/ PayPal Id : navinreddy20 Patreon : navinreddy20	28	Science & Technology	PT4H54M32S	3272	2d	hd	false	https://i.ytimg.com/vi/I6rkwJed-HY/maxresdefault.jpg	1	123748	2616	78	0	149
150	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	QD4GlXtf-WU	2019-05-14T12:53:19Z	2019-05-14 12:53:19	#8 Django tutorials | GET vs POST | HTTP Methods	HTTP defines a set of request methods to indicate the desired action to be performed for a given resource. Although they can also be nouns, these request methods are sometimes referred as HTTP verbs. Each of them implements a different semantic, but some common features are shared by a group of them: e.g. a request method can be safe, idempotent, or cacheable. GET The GET method requests a representation of the specified resource. Requests using GET should only retrieve data. HEAD The HEAD method asks for a response identical to that of a GET request, but without the response body. POST The POST method is used to submit an entity to the specified resource, often causing a change in state or side effects on the server. PUT The PUT method replaces all current representations of the target resource with the request payload. DELETE The DELETE method deletes the specified resource. CONNECT The CONNECT method establishes a tunnel to the server identified by the target resource. OPTIONS The OPTIONS method is used to describe the communication options for the target resource. TRACE The TRACE method performs a message loop-back test along the path to the target resource. PATCH The PATCH method is used to apply partial modifications to a resource. Source : https://developer.mozilla.org/en-US/docs/Web/HTTP/Methods Github :- https://github.com/navinreddy20/Python- Editing Machines & Monitors : https://amzn.to/2HA6ra8 https://amzn.to/2VMBBPw https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Check out our website: www.telusko.com courses.telusko.com Instagram : https://www.instagram.com/navinreddy20 Twitter : https://twitter.com/navinreddy20 Facebook: Telusko : https://www.facebook.com/teluskolearn... Navin Reddy : https://www.facebook.com/navintelusko Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Donation & Support: Indian Payment : https://www.instamojo.com/@NavinReddy/ PayPal Id : navinreddy20 Patreon : navinreddy20	28	Science & Technology	PT6M7S	367	2d	hd	false	https://i.ytimg.com/vi/QD4GlXtf-WU/maxresdefault.jpg	1	68161	1017	18	0	77
151	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	_xBMAoDfydg	2019-05-13T12:01:23Z	2019-05-13 12:01:23	#7 Django tutorials | Addition of Two Numbers in Django	Python Tutorials for beginner : https://bit.ly/2qfhUCp Django Tutorials : https://www.youtube.com/watch?v=SIyxjRJ8VNY&list=PLsyeobzWxl7r2ukVgTqIQcl-1T0C2mzau Github :- https://github.com/navinreddy20/Python- Django is a high-level Python-based free and open-source web framework, which follows the model-view-template (MVT) architectural pattern. It is maintained by the Django Software Foundation (DSF). Django's primary goal is to ease the creation of complex, database-driven websites. Some well-known sites that use Django include the Public Broadcasting Service, Instagram, Mozilla, The Washington Times, Disqus, Bitbucket, and Nextdoor. Editing Machines & Monitors : https://amzn.to/2HA6ra8 https://amzn.to/2VMBBPw https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Check out our website: www.telusko.com courses.telusko.com Instagram : https://www.instagram.com/navinreddy20 Twitter : https://twitter.com/navinreddy20 Facebook: Telusko : https://www.facebook.com/teluskolearn... Navin Reddy : https://www.facebook.com/navintelusko Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Donation & Support: Indian Payment : https://www.instamojo.com/@NavinReddy/ PayPal Id : navinreddy20 Patreon : navinreddy20	28	Science & Technology	PT8M22S	502	2d	hd	false	https://i.ytimg.com/vi/_xBMAoDfydg/maxresdefault.jpg	1	80516	947	22	0	149
152	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	Kz-G6GnumsI	2019-05-13T05:22:36Z	2019-05-13 05:22:36	#6 Django tutorials | Django Template Language - part 2	Python Tutorials for beginner : https://bit.ly/2qfhUCp Django Tutorials : https://www.youtube.com/watch?v=SIyxjRJ8VNY&list=PLsyeobzWxl7r2ukVgTqIQcl-1T0C2mzau Github :- https://github.com/navinreddy20/Python- Django is a high-level Python-based free and open-source web framework, which follows the model-view-template (MVT) architectural pattern. It is maintained by the Django Software Foundation (DSF). Django's primary goal is to ease the creation of complex, database-driven websites. Some well-known sites that use Django include the Public Broadcasting Service, Instagram, Mozilla, The Washington Times, Disqus, Bitbucket, and Nextdoor. In this video we will see: Creating common theme for all the pages Adding Jinja extension Importing the settings or external files through Jinja extension Editing Machines & Monitors : https://amzn.to/2HA6ra8 https://amzn.to/2VMBBPw https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Check out our website: www.telusko.com courses.telusko.com Instagram : https://www.instagram.com/navinreddy20 Twitter : https://twitter.com/navinreddy20 Facebook: Telusko : https://www.facebook.com/teluskolearn... Navin Reddy : https://www.facebook.com/navintelusko Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Donation & Support: Indian Payment : https://www.instamojo.com/@NavinReddy/ PayPal Id : navinreddy20 Patreon : navinreddy20	28	Science & Technology	PT4M	240	2d	hd	false	https://i.ytimg.com/vi/Kz-G6GnumsI/maxresdefault.jpg	1	74732	753	13	0	97
153	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	i2NHxjtW8yU	2019-05-12T06:27:21Z	2019-05-12 06:27:21	Machine Learning | Deep Learning Applications | Live	Why are Machine Learning and Deep Learning required in Every Business? Couple of Use Cases.. By Navin Manaswi LinkedIn : https://www.linkedin.com/in/navin-manaswi-1a708b8 Deep Learning Book : https://amzn.to/2JfTS5Y Python Tutorials for beginner : https://bit.ly/2qfhUCp Django Tutorials : https://www.youtube.com/watch?v=SIyxjRJ8VNY&list=PLsyeobzWxl7r2ukVgTqIQcl-1T0C2mzau Django is a high-level Python-based free and open-source web framework, which follows the model-view-template (MVT) architectural pattern. It is maintained by the Django Software Foundation (DSF). Django's primary goal is to ease the creation of complex, database-driven websites. Some well-known sites that use Django include the Public Broadcasting Service, Instagram, Mozilla, The Washington Times, Disqus, Bitbucket, and Nextdoor. Editing Machines & Monitors : https://amzn.to/2HA6ra8 https://amzn.to/2VMBBPw https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Check out our website: www.telusko.com courses.telusko.com Instagram : https://www.instagram.com/navinreddy20 Twitter : https://twitter.com/navinreddy20 Facebook: Telusko : https://www.facebook.com/teluskolearn... Navin Reddy : https://www.facebook.com/navintelusko Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Donation & Support: Indian Payment : https://www.instamojo.com/@NavinReddy/ PayPal Id : navinreddy20 Patreon : navinreddy20	28	Science & Technology	PT51M56S	3116	2d	hd	false	https://i.ytimg.com/vi/i2NHxjtW8yU/maxresdefault.jpg	1	10827	493	14	0	13
154	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	ViaywkR0_IQ	2019-05-11T13:16:29Z	2019-05-11 13:16:29	Saturday Live	Python Tutorials for beginner : https://bit.ly/2qfhUCp Django Tutorials : https://www.youtube.com/watch?v=SIyxjRJ8VNY&list=PLsyeobzWxl7r2ukVgTqIQcl-1T0C2mzau Django is a high-level Python-based free and open-source web framework, which follows the model-view-template (MVT) architectural pattern. It is maintained by the Django Software Foundation (DSF). Django's primary goal is to ease the creation of complex, database-driven websites. Some well-known sites that use Django include the Public Broadcasting Service, Instagram, Mozilla, The Washington Times, Disqus, Bitbucket, and Nextdoor. Editing Machines & Monitors : https://amzn.to/2HA6ra8 https://amzn.to/2VMBBPw https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Check out our website: www.telusko.com courses.telusko.com Instagram : https://www.instagram.com/navinreddy20 Twitter : https://twitter.com/navinreddy20 Facebook: Telusko : https://www.facebook.com/teluskolearn... Navin Reddy : https://www.facebook.com/navintelusko Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Donation & Support: Indian Payment : https://www.instamojo.com/@NavinReddy/ PayPal Id : navinreddy20 Patreon : navinreddy20	28	Science & Technology	PT25M6S	1506	2d	hd	false		1	4526	284	8	0	25
155	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	GNlIe5zvBeQ	2019-05-11T09:15:36Z	2019-05-11 09:15:36	#5 Django tutorials | Django Template Language | DTL	Python Tutorials for beginner : https://bit.ly/2qfhUCp Django Tutorials : https://www.youtube.com/watch?v=SIyxjRJ8VNY&list=PLsyeobzWxl7r2ukVgTqIQcl-1T0C2mzau Django is a high-level Python-based free and open-source web framework, which follows the model-view-template (MVT) architectural pattern. It is maintained by the Django Software Foundation (DSF). Django's primary goal is to ease the creation of complex, database-driven websites. Some well-known sites that use Django include the Public Broadcasting Service, Instagram, Mozilla, The Washington Times, Disqus, Bitbucket, and Nextdoor. In this video we will see: Django Tempalte Language Including HTML tags in a program Create Django Template to create dynamic webpage Editing settings.py file Github :- https://github.com/navinreddy20/Python- Editing Machines & Monitors : https://amzn.to/2HA6ra8 https://amzn.to/2VMBBPw https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Check out our website: www.telusko.com courses.telusko.com Instagram : https://www.instagram.com/navinreddy20 Twitter : https://twitter.com/navinreddy20 Facebook: Telusko : https://www.facebook.com/teluskolearn... Navin Reddy : https://www.facebook.com/navintelusko Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Donation & Support: Indian Payment : https://www.instamojo.com/@NavinReddy/ PayPal Id : navinreddy20 Patreon : navinreddy20	28	Science & Technology	PT8M45S	525	2d	hd	false	https://i.ytimg.com/vi/GNlIe5zvBeQ/maxresdefault.jpg	1	111722	1360	25	0	177
156	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	4UMs7DxWn_Q	2019-05-09T16:22:04Z	2019-05-09 16:22:04	#4 Django tutorials | First App Django - part 2	Python Tutorials for beginner : https://bit.ly/2qfhUCp Django Tutorials : https://www.youtube.com/watch?v=SIyxjRJ8VNY&list=PLsyeobzWxl7r2ukVgTqIQcl-1T0C2mzau Django is a high-level Python-based free and open-source web framework, which follows the model-view-template (MVT) architectural pattern. It is maintained by the Django Software Foundation (DSF). Django's primary goal is to ease the creation of complex, database-driven websites. Some well-known sites that use Django include the Public Broadcasting Service, Instagram, Mozilla, The Washington Times, Disqus, Bitbucket, and Nextdoor. In this video we will see: Writing hello world program in Django project How Django navigation work Creating mappings in urls.py file Accepting the user request Returning the result Setting urlpattern Github :- https://github.com/navinreddy20/Python- Editing Machines & Monitors : https://amzn.to/2HA6ra8 https://amzn.to/2VMBBPw https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Check out our website: www.telusko.com courses.telusko.com Instagram : https://www.instagram.com/navinreddy20 Twitter : https://twitter.com/navinreddy20 Facebook: Telusko : https://www.facebook.com/teluskolearn... Navin Reddy : https://www.facebook.com/navintelusko Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Donation & Support: Indian Payment : https://www.instamojo.com/@NavinReddy/ PayPal Id : navinreddy20 Patreon : navinreddy20	28	Science & Technology	PT7M54S	474	2d	hd	false	https://i.ytimg.com/vi/4UMs7DxWn_Q/maxresdefault.jpg	1	163090	1493	58	0	384
157	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	W3pl-BN9gM4	2019-05-09T10:12:19Z	2019-05-09 10:12:19	Kotlin vs Java for Android Developers	Google is adding Kotlin as an official programming language for Android development - The Verge Kotlin Tutorials : https://www.youtube.com/watch?v=Org0vh-VSgA&list=PLsyeobzWxl7rooJFZhc3qPLwVROovGCfh Python Tutorials for beginner : https://bit.ly/2qfhUCp Django Tutorials : https://www.youtube.com/watch?v=SIyxjRJ8VNY&list=PLsyeobzWxl7r2ukVgTqIQcl-1T0C2mzau Editing Machines & Monitors : https://amzn.to/2HA6ra8 https://amzn.to/2VMBBPw https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Check out our website: www.telusko.com courses.telusko.com Instagram : https://www.instagram.com/navinreddy20 Twitter : https://twitter.com/navinreddy20 Facebook: Telusko : https://www.facebook.com/teluskolearn... Navin Reddy : https://www.facebook.com/navintelusko Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Donation & Support: Indian Payment : https://www.instamojo.com/@NavinReddy/ PayPal Id : navinreddy20 Patreon : navinreddy20	28	Science & Technology	PT3M4S	184	2d	hd	false	https://i.ytimg.com/vi/W3pl-BN9gM4/maxresdefault.jpg	1	18823	622	29	0	43
158	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	ykpuyNy5oUM	2019-05-08T13:28:05Z	2019-05-08 13:28:05	#3 Django tutorials | First App in Django - part 1	Python Tutorials for beginner : https://bit.ly/2qfhUCp Django is a high-level Python-based free and open-source web framework, which follows the model-view-template (MVT) architectural pattern. It is maintained by the Django Software Foundation (DSF). Django's primary goal is to ease the creation of complex, database-driven websites. Some well-known sites that use Django include the Public Broadcasting Service, Instagram, Mozilla, The Washington Times, Disqus, Bitbucket, and Nextdoor. In this video we will see: Create 1st app in Django Download and install Visual Studio Open project Project files : manage.py, settings.py, urls.py Creating the app Different files under project Github :- https://github.com/navinreddy20/Python- Editing Machines & Monitors : https://amzn.to/2HA6ra8 https://amzn.to/2VMBBPw https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Check out our website: www.telusko.com courses.telusko.com Instagram : https://www.instagram.com/navinreddy20 Twitter : https://twitter.com/navinreddy20 Facebook: Telusko : https://www.facebook.com/teluskolearn... Navin Reddy : https://www.facebook.com/navintelusko Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Donation & Support: Indian Payment : https://www.instamojo.com/@NavinReddy/ PayPal Id : navinreddy20 Patreon : navinreddy20	28	Science & Technology	PT8M25S	505	2d	hd	false	https://i.ytimg.com/vi/ykpuyNy5oUM/maxresdefault.jpg	1	248450	2429	87	0	435
159	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	8cm1x4bC610	2019-05-05T03:24:03Z	2019-05-05 03:24:03	Java Tutorial for Beginners | Full Course	Learn Java Programming in 7 hours. 1. How to use Eclipse - 03:50 2. Getting Started - 09:20 3. How Java Works - 14:16 4. Variable in Java - 15:46 5. Working with Variables - 20:30 6. Primitive Data Type in Java - 28:25 7. Naming Convention in Java - 34:25 8. Arithmetic Operators in Java - 41:33 9. If Else | Selection Statement - 50:29 10. Ternary & Switch Selection Statement - 50:16 11. While | For | Iteration Statement | Loops -01:05:25 12. Nested Loops | Iteration Statement - 01:13:21 13. Break and Continue - 01:18:40 14. Class and Object - 01:21:23 15. Constructor in Java Theory - 01:30:32 16. Constructor Example - 01:40:51 17. This keyword - 01:47:52 18. Method and Constructor Overloading - 01:51:29 19. Static Keyword - 01:56:41 20. Inner Class - 02:08:50 21. Array Theory - 02:16:23 22. Array 1D | 2D | Jagged Array - 02:22:35 23. Enhanced for loop - 02:35:02 24. Varargs - 02:39:02 25. Inheritance - 02:42:13 26. Super Method - 02:50:42 27. Multiple Inheritance in Java? - 02:57:18 28. Method Overriding | Super Keyword - 02:59:29 29. Dynamic Method Dispatch - 03:04:07 30. Encapsulation - 03:08:40 31. Wrapper class | AutoBoxing - 03:14:54 32. Abstract Keyword - 03:23:19 33. Why do we need Abstract Class? - 03:28:39 34. Final Keyword - 03:33:25 35. Interface | Why and What? - 03:39:27 36. More about Interface - 03:46:20 37. Anonymous Inner class - 03:51:33 38. Anonymous class with Interface - 03:54:51 39. Functional Interface | Lambda Expression - 03:57:12 40. Default method in Interface - 04:04:06 41. Multiple Inheritance issue with Interface - 04:09:39 42. Static method in Interface - 04:12:49 43. Package - 04:15:47 44. Access Modifiers - 04:22:14 45. Exception Handling Try Catch Finally - 04:32:35 46. Multiple Catch blocks - 04:38:37 47. Checked Exception | Finally block - 04:44:35 48. Try with Resource - 04:49:32 49. User Defined - 04:51:40 50. User Input using Scanner - 04:56:32 51. MultiThreading in Java Theory - 04:58:58 52. Thread class - 05:09:39 53. Runnable Interface - 05:20:34 54. Lambda Expression - 05:24:30 55. Join | isAlive method - 05:28:4 56. Thread Priority - 05:31:18 57. Synchronized Keyword - 05:36:34 58. Collection and Generics in Java - 05:45:10 59. Iterator Interface - 05:59:25 60. List Interface - 06:07:29 61. Generics with List - 06:13:00 62. Collections Class - 06:16:20 63. Comparator Interface - 06:20:34 64. Comparable Interface - 06:29:11 65. Set Interface - 06:35:08 66. Map Interface - 06:40:41 #java #Programming #tutorial Become Java Expert : https://bit.ly/2RhVH3y (Core Java, Servlet, JSP, Hibernate, Spring) Spring Full Course : https://courses.telusko.com/learn/Spring5 Spring Full Course (UDEMY) : https://www.udemy.com/spring-5-with-spring-boot-2/?couponCode=TELUSKOJULY Angular Full Course : https://courses.telusko.com/learn/Angular Check out our website: www.telusko.com courses.telusko.com Instagram : https://www.instagram.com/navinreddy20 Twitter : https://twitter.com/navinreddy20 Facebook: Telusko : https://www.facebook.com/teluskolearn... Navin Reddy : https://www.facebook.com/navintelusko Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Donation & Support: Indian Payment : https://www.instamojo.com/@NavinReddy/ PayPal Id : navinreddy20 Patreon : navinreddy20	27	Education	PT6H48M49S	2929	2d	hd	false	https://i.ytimg.com/vi/8cm1x4bC610/maxresdefault.jpg	1	1146534	19428	349	0	876
160	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	rIIzr5vtEv8	2019-05-04T13:07:19Z	2019-05-04 13:07:19	Ask Anything | Saturday Live	Editing Machines & Monitors : https://amzn.to/2HA6ra8 https://amzn.to/2VMBBPw https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Check out our website: www.telusko.com courses.telusko.com Instagram : https://www.instagram.com/navinreddy20 Twitter : https://twitter.com/navinreddy20 Facebook: Telusko : https://www.facebook.com/teluskolearn... Navin Reddy : https://www.facebook.com/navintelusko Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Donation & Support: Indian Payment : https://www.instamojo.com/@NavinReddy/ PayPal Id : navinreddy20 Patreon : navinreddy20	28	Science & Technology	PT30M6S	1806	2d	hd	false		1	4490	346	6	0	38
161	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	HjDYvSesxSc	2019-05-04T05:07:24Z	2019-05-04 05:07:24	How Netflix uses Python? | Power of Python	Python Tutorials for Beginners : https://www.youtube.com/watch?v=QXeEoD0pB3E&list=PLsyeobzWxl7poL9JTVyndKe62ieoN-MZ3 Python at Netflix Article : https://medium.com/netflix-techblog/python-at-netflix-bba45dae649e Editing Machines & Monitors : https://amzn.to/2HA6ra8 https://amzn.to/2VMBBPw https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Check out our website: www.telusko.com courses.telusko.com Instagram : https://www.instagram.com/navinreddy20 Twitter : https://twitter.com/navinreddy20 Facebook: Telusko : https://www.facebook.com/teluskolearn... Navin Reddy : https://www.facebook.com/navintelusko Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Donation & Support: Indian Payment : https://www.instamojo.com/@NavinReddy/ PayPal Id : navinreddy20 Patreon : navinreddy20	28	Science & Technology	PT4M37S	277	2d	hd	false	https://i.ytimg.com/vi/HjDYvSesxSc/maxresdefault.jpg	1	17180	713	14	0	64
162	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	VuETrwKYLTM	2019-05-02T13:45:15Z	2019-05-02 13:45:15	#2 Django tutorials | Setup	Python Tutorials for beginner : https://bit.ly/2qfhUCp Django is a high-level Python-based free and open-source web framework, which follows the model-view-template (MVT) architectural pattern. It is maintained by the Django Software Foundation (DSF). Django's primary goal is to ease the creation of complex, database-driven websites. Some well-known sites that use Django include the Public Broadcasting Service, Instagram, Mozilla, The Washington Times, Disqus, Bitbucket, and Nextdoor. In this video we will see: Cerate 1st Django project Python and Django Versions to use Download Python Install Python Setup Python Create virtual environment Install and Setup Django Create Django project Running the server Github :- https://github.com/navinreddy20/Python- Editing Machines & Monitors : https://amzn.to/2HA6ra8 https://amzn.to/2VMBBPw https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Check out our website: www.telusko.com courses.telusko.com Instagram : https://www.instagram.com/navinreddy20 Twitter : https://twitter.com/navinreddy20 Facebook: Telusko : https://www.facebook.com/teluskolearn... Navin Reddy : https://www.facebook.com/navintelusko Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Donation & Support: Indian Payment : https://www.instamojo.com/@NavinReddy/ PayPal Id : navinreddy20 Patreon : navinreddy20	28	Science & Technology	PT11M16S	676	2d	hd	false	https://i.ytimg.com/vi/VuETrwKYLTM/maxresdefault.jpg	1	273023	3894	79	0	455
